,dateHourMinute,adMatchedQuery,city,screenResolution,browser,operatingSystem,mobileDeviceInfo,adSlot,adMatchType,impressions,adClicks,adCost,pageviews,timeOnPage,ctr,screenResolutionDist,adMatchedQueryLenDist,hasFarmaOnQuery
7755,2019-07-28 10:26:00,abrilar generico preço,Paulista,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Top,Broad match,1.0,1.0,0.34,2.0,11.0,1.0,x-small,short,False
7756,2019-07-28 11:10:00,eflornitina onde comprar,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7757,2019-07-28 11:37:00,farmácia em olinda que entregam 24 horas,Olinda,360x640,Chrome,Android,Samsung SM-G532M Galaxy J2 Prime,Google search: Top,Broad match,1.0,,0.38,3.0,30.0,,x-small,medium,True
7758,2019-07-28 12:20:00,farmacia entrega olinda e paulista,Paulista,320x658,Chrome,Android,Samsung SM-G950F Galaxy S8,Google search: Top,Broad match,1.0,1.0,0.32,2.0,10.0,1.0,x-small,medium,True
7759,2019-07-28 14:42:00,algum farmácia aqui em paulista,Paulista,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.34,2.0,13.0,1.0,x-small,short,True
7760,2019-07-28 15:08:00,citrotec comprimido preço,Olinda,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Phrase match,1.0,1.0,0.25,2.0,14.0,1.0,x-small,short,False
7761,2019-07-28 15:19:00,farmácia delivery 24h,Recife,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Broad match,1.0,1.0,0.3,1.0,288.2,1.0,x-small,short,True
7762,2019-07-28 15:29:00,onde posso cimorar o emagrecedor curveslim,Paulista,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Phrase match,1.0,1.0,0.33,2.0,10.0,1.0,x-small,medium,False
7763,2019-07-28 15:43:00,onde comprar deposteron,Paulista,360x640,Chrome,Android,Motorola Moto C Plus,Google search: Top,Broad match,1.0,1.0,0.32,7.0,338.0,1.0,x-small,short,False
7764,2019-07-28 16:55:00,valor do combiron,Olinda,360x640,Chrome,Android,Motorola XT1635-02 Moto Z Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very short,False
7765,2019-07-28 16:57:00,qual o valor do combiron,Olinda,360x640,Chrome,Android,Motorola XT1635-02 Moto Z Play,Google search: Top,Broad match,1.0,1.0,0.34,5.0,41.0,1.0,x-small,short,False
7766,2019-07-28 16:59:00,farmacia entrega em domicilio olinda,Olinda,360x640,Chrome,Android,Motorola XT1033 Moto G,Google search: Top,Broad match,1.0,1.0,,5.0,49.0,1.0,x-small,medium,True
7767,2019-07-28 17:00:00,farmacia entrega em domicilio olinda,Olinda,360x640,Chrome,Android,Motorola XT1033 Moto G,Google search: Top,Broad match,1.0,1.0,,5.0,32.0,1.0,x-small,medium,True
7768,2019-07-28 17:14:00,qual o preço do remédio heparina,Recife,360x640,Chrome,Android,Motorola XT1069 Moto G (2nd Gen),Google search: Top,Broad match,1.0,1.0,0.33,1.0,288.2,1.0,x-small,short,False
7769,2019-07-28 17:46:00,farmacia olinda,Olinda,360x640,Chrome,Android,Samsung SM-G900MD Galaxy S5 Duos,Google search: Top,Exact match,1.0,1.0,,9.0,192.0,1.0,x-small,very short,True
7770,2019-07-28 17:54:00,farmácias e drogarias em olinda pe,Olinda,360x640,Chrome,Android,Samsung SM-G900MD Galaxy S5 Duos,Search partners: Other,Phrase match,,1.0,0.18,3.0,20.0,,x-small,medium,True
7771,2019-07-28 18:00:00,farmácia,Olinda,360x640,Chrome,Android,Samsung SM-J200BT Galaxy J2 (2015),Google search: Top,Broad match,1.0,1.0,0.34,12.0,125.0,1.0,x-small,very short,True
7772,2019-07-28 18:22:00,farmacia popular,Olinda,360x640,Chrome,Android,Samsung SM-J500M Galaxy J5,Google search: Top,Exact match,1.0,1.0,0.27,5.0,51.0,1.0,x-small,very short,True
7773,2019-07-28 18:47:00,farmacia delivery,Recife,414x736,Safari,iOS,Apple iPhone,Google search: Top,Exact match,,1.0,0.34,3.0,173.0,,x-small,very short,True
7774,2019-07-28 18:53:00,nitrato de miconazol creme vaginal,Paulista,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Search partners: Top,Broad match,,1.0,0.18,1.0,288.2,,x-small,medium,False
7775,2019-07-28 19:06:00,pomada generica hicroquinona treitionoina fluocimolona acetpnoda valior da pomsfa,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Other,Broad match,1.0,1.0,0.34,2.0,7.0,1.0,x-small,x-long,False
7776,2019-07-28 19:35:00,escabin preço,Olinda,360x640,Chrome,Android,Motorola XT1069 Moto G (2nd Gen),Google search: Top,Broad match,1.0,1.0,0.34,12.0,478.0,1.0,x-small,very short,False
7777,2019-07-28 20:28:00,eflornitina onde comprar,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7778,2019-07-28 20:30:00,farmacia 24 horas em olinda,Olinda,360x640,Chrome,Android,Motorola E2,Google search: Top,Broad match,1.0,1.0,0.16,1.0,288.2,1.0,x-small,short,True
7779,2019-07-28 21:02:00,farmacia pague menos,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Exact match,,1.0,0.25,3.0,34.0,,x-small,short,True
7780,2019-07-28 22:03:00,farmacia delivery,Olinda,414x736,Chrome,iOS,Apple iPhone,Google search: Top,Exact match,,1.0,,3.0,428.0,,x-small,very short,True
7781,2019-07-29 08:34:00,farmacia pernambuco,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.12,4.0,294.0,1.0,x-small,short,True
7782,2019-07-29 09:03:00,qual o valor da lamisil creme,Recife,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7783,2019-07-29 09:14:00,farmácia independente,Paulista,360x720,Chrome,Android,Motorola Moto e5 plus,Google search: Top,Broad match,1.0,1.0,0.32,5.0,77.0,1.0,x-small,short,True
7784,2019-07-29 09:41:00,farmácia do amparo,Recife,360x640,Samsung Internet,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.34,4.0,41.0,1.0,x-small,very short,True
7785,2019-07-29 10:09:00,pomada da erva baleeira onde comprar em pernambuco,Recife,320x570,Chrome,Android,Lenovo A2016b30 Vibe B,Google search: Top,Phrase match,1.0,1.0,0.34,6.0,32.0,1.0,x-small,long,False
7786,2019-07-29 10:21:00,qual o preço da medicação sulfametoxazol e trimetoprina,Paulista,360x640,Chrome,Android,Motorola Moto G5,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,long,False
7787,2019-07-29 10:25:00,gino canesten preço,Recife,360x668,Chrome,Android,LG LGM-M700 Q6,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7788,2019-07-29 10:41:00,kelo cote gel generico,Paulista,360x720,Chrome,Android,Cubot X18 Plus,Google search: Top,Broad match,1.0,1.0,0.33,4.0,22.0,1.0,x-small,short,False
7789,2019-07-29 11:53:00,valsartana 320mg onde comprar,Recife,360x640,Chrome,Android,Samsung SM-A520F Galaxy A5 (2017),Google search: Top,Broad match,1.0,1.0,0.31,6.0,28.0,1.0,x-small,short,False
7790,2019-07-29 13:46:00,onde comprar o prostem em olinda,Recife,320x676,Chrome,Android,Motorola Moto G7 Power,Google search: Top,Broad match,1.0,,0.34,8.0,178.0,,x-small,short,False
7791,2019-07-29 14:37:00,onde encontrar aciclovir mais barato,Paulista,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,medium,False
7792,2019-07-29 15:04:00,farmácia do trabalhadoe olinda,Recife,360x760,Chrome,Android,Asus ZU680KL Zenfone 3 Ultra,Google search: Top,Broad match,1.0,1.0,0.34,2.0,9.0,1.0,x-small,short,True
7793,2019-07-29 15:05:00,gingilone preço,Paulista,360x640,Chrome,Android,LG X410.F K30,Google search: Top,Broad match,1.0,1.0,0.34,3.0,11.0,1.0,x-small,very short,False
7794,2019-07-29 15:50:00,preço do varicell 60 capisulas,Recife,320x569,Chrome,Android,LG M400 Stylus 3,Google search: Top,Broad match,1.0,1.0,0.34,2.0,28.0,1.0,x-small,short,False
7795,2019-07-29 16:01:00,pomada tiabena valor,Paulista,360x640,Chrome,Android,Samsung SM-J200BT Galaxy J2 (2015),Google search: Top,Broad match,1.0,1.0,0.34,2.0,10.0,1.0,x-small,short,False
7796,2019-07-29 16:02:00,farmacia pernambuco,Recife,360x640,Chrome,Android,LG LG-M250 K10 2017,Google search: Top,Broad match,1.0,1.0,0.12,1.0,288.2,1.0,x-small,short,True
7797,2019-07-29 16:18:00,remedio para coçeira nos testiculos,Recife,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Search partners: Top,Phrase match,1.0,1.0,0.25,2.0,9.0,1.0,x-small,medium,False
7798,2019-07-29 16:19:00,sibutramina valor,Recife,360x640,Chrome,Android,Asus X00LD Zenfone 4 Selfie ZD553KL,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very short,False
7799,2019-07-29 16:35:00,farmácia do trabalhadoe olinda,Recife,360x760,Chrome,Android,Asus ZU680KL Zenfone 3 Ultra,Google search: Top,Broad match,1.0,1.0,0.34,2.0,6.0,1.0,x-small,short,True
7800,2019-07-29 16:58:00,consulta remedios preços,Recife,360x640,Chrome,Android,LG K-200 X Style,Google search: Top,Broad match,1.0,1.0,0.34,2.0,11.0,1.0,x-small,short,False
7801,2019-07-29 17:56:00,preço da amoxicilina,Olinda,360x640,Chrome,Android,Motorola XT1710-02 Z2 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7802,2019-07-29 17:59:00,números de farmácia onde vende o libid gel,Paulista,377x670,Chrome,Android,Multilaser MS50L,Google search: Top,Broad match,1.0,1.0,0.31,2.0,10.0,1.0,x-small,medium,True
7803,2019-07-29 18:16:00,finisim bula farmacia no recifepe,Olinda,360x640,Chrome,Android,LG F670S K10,Google search: Other,Broad match,1.0,1.0,,1.0,288.2,1.0,x-small,short,True
7804,2019-07-29 18:18:00,forfig pague menos,Recife,360x740,Chrome,Android,Samsung SM-A530F Galaxy A8 2018,Google search: Top,Broad match,1.0,1.0,0.34,2.0,11.0,1.0,x-small,very short,False
7805,2019-07-29 18:34:00,algi articular ultrafarma,Recife,412x846,Samsung Internet,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Phrase match,1.0,1.0,0.25,1.0,288.2,1.0,x-small,short,True
7806,2019-07-29 18:37:00,dor no mercadolivre,Olinda,320x570,Chrome,Android,LG D337 L Prime,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7807,2019-07-29 19:08:00,kaloba preço em olinda,Olinda,360x640,Chrome,Android,Lenovo A6020136 Vibe K5,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7808,2019-07-29 20:04:00,ultrafarma,Recife,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Exact match,,1.0,0.34,2.0,9.0,,x-small,very short,True
7809,2019-07-29 20:11:00,farmacia 24 horas olinda,Recife,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Broad match,1.0,1.0,0.26,2.0,17.0,1.0,x-small,short,True
7810,2019-07-29 20:19:00,skimatix ultra quanto custa,Paulista,360x640,Chrome,Android,Samsung SM-J260M Galaxy J2 Core,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7811,2019-07-29 20:21:00,farmacias com entrega em jd brasil2,Recife,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Other,Broad match,1.0,1.0,0.21,4.0,27.0,1.0,x-small,medium,True
7812,2019-07-29 20:38:00,farmacias que vendem melagenina plus,Olinda,320x534,Chrome,Android,Samsung SM-J105B Galaxy J1 Mini,Google search: Top,Broad match,1.0,1.0,0.34,3.0,15.0,1.0,x-small,medium,True
7813,2019-07-29 20:57:00,representante da curatec pernambuco,Recife,360x640,Chrome,Android,Samsung SM-J701MT Gakaxy J7 neo,Google search: Top,Broad match,1.0,1.0,0.34,5.0,32.0,1.0,x-small,medium,False
7814,2019-07-29 21:10:00,lipomax preço farmacia popular,Recife,360x760,Chrome,Android,Motorola One,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,True
7815,2019-07-29 21:12:00,drogaria lecer,Recife,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.34,2.0,10.0,1.0,x-small,very short,False
7816,2019-07-29 21:19:00,orlistat,Paulista,360x640,Chrome,Android,Samsung SM-A520F Galaxy A5 (2017),Google search: Other,Exact match,,1.0,0.34,1.0,288.2,,x-small,very short,False
7817,2019-07-29 21:20:00,farmácia vende lubrificante vaginal,Recife,320x569,Chrome,Android,Motorola Moto C Plus,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,medium,True
7818,2019-07-30 09:38:00,onde encontrar codaten 50mg,Recife,360x640,Chrome,Android,LG F670S K10,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7819,2019-07-30 09:40:00,pague menos compra extrafarma,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,0.34,2.0,11.0,1.0,x-small,short,True
7820,2019-07-30 11:44:00,qual a farmácia daqui de olinda que está em promoção,Recife,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,1.0,1.0,0.19,4.0,31.0,1.0,x-small,long,True
7821,2019-07-30 11:49:00,cobavital comprar,Olinda,375x667,Safari,iOS,Apple iPhone,Google search: Top,Broad match,1.0,,0.6,5.0,148.0,,x-small,very short,False
7822,2019-07-30 12:39:00,pague menos compra extrafarma,Recife,375x667,Safari,iOS,Apple iPhone,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,True
7823,2019-07-30 12:57:00,quero saber como faz para se tomar injeção fenergan,Olinda,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Phrase match,1.0,1.0,0.22,1.0,288.2,1.0,x-small,long,False
7824,2019-07-30 14:44:00,preço de varicell,Olinda,320x658,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very short,False
7825,2019-07-30 16:27:00,farmacias drogasil,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,very short,True
7826,2019-07-30 16:31:00,drogasil delivery,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Exact match,1.0,1.0,0.23,1.0,288.2,1.0,x-small,very short,False
7827,2019-07-30 16:33:00,farmacia independente,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Exact match,,1.0,0.34,1.0,288.2,,x-small,short,True
7828,2019-07-30 16:34:00,farmacias independente,Recife,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Google search: Top,Broad match,1.0,1.0,0.34,5.0,52.0,1.0,x-small,short,True
7829,2019-07-30 17:03:00,qual kit posso comprar na farmacia para detecção de drogas,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Other,Broad match,1.0,1.0,0.29,1.0,288.2,1.0,x-small,long,True
7830,2019-07-30 17:30:00,medicamento qpr para que serve,Paulista,360x640,Chrome,Android,LG K350 K8,Google search: Top,Broad match,1.0,1.0,0.33,6.0,83.0,1.0,x-small,short,False
7831,2019-07-30 18:10:00,orlistat,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Other,Exact match,1.0,1.0,0.34,4.0,37.0,1.0,x-small,very short,False
7832,2019-07-30 18:23:00,quais são os sintomas da dengue,Recife,412x846,Chrome,Android,Samsung SM-J415G Galaxy J4+,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7833,2019-07-30 18:26:00,quanto custa um gino canesten,Paulista,360x640,Chrome,Android,Samsung SM-G532MT Galaxy J2 Prime,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,short,False
7834,2019-07-30 18:34:00,farmacia em rio doce olinda,Recife,412x846,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,1.0,1.0,0.34,3.0,150.0,1.0,x-small,short,True
7835,2019-07-30 18:36:00,estou tomando remédio para baixar meu colesterol posso tomar uma cervejinha um aperitivo,Paulista,360x640,Chrome,Android,LG X410.F K30,Google search: Top,Phrase match,1.0,1.0,0.31,2.0,11.0,1.0,x-small,x-long,False
7836,2019-07-30 18:40:00,farmacia com entrega,Recife,360x640,Chrome,Android,Lenovo Moto G (5S) Plus,Google search: Top,Broad match,1.0,1.0,0.32,1.0,288.2,1.0,x-small,short,True
7837,2019-07-30 18:48:00,farmacia pague menos preços de remedios,Paulista,360x640,Chrome,Android,Asus X00DDA Zenfone 3 Max,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,medium,True
7838,2019-07-30 19:01:00,cartilax onde comprar,Recife,360x640,Chrome,Android,BLU Life One X2,Google search: Top,Broad match,1.0,1.0,0.34,2.0,10.0,1.0,x-small,short,False
7839,2019-07-30 19:39:00,quem vende sibutramina,Olinda,360x740,Chrome,Android,Samsung SM-J600GT Galaxy On6,Search partners: Top,Broad match,1.0,1.0,0.16,1.0,288.2,1.0,x-small,short,False
7840,2019-07-30 20:23:00,farmácia delivery olinda,Olinda,360x640,UC Browser,Android,Samsung SM-G530BT Galaxy Grand Prime,Google search: Top,Broad match,,,0.14,3.0,79.0,1.0,x-small,short,True
7841,2019-07-30 20:23:00,farmácias disk entrega em olinda pe,Recife,360x720,Chrome,Android,Motorola Moto G6 Play,Search partners: Other,Broad match,1.0,1.0,0.16,2.0,9.0,1.0,x-small,medium,True
7842,2019-07-30 20:40:00,histamin preço,Recife,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very short,False
7843,2019-07-30 20:55:00,farmacia pague menos,Paulista,1080x1920,UC Browser,Android,Lenovo K33a42 Vibe K6 Power,Google search: Top,Exact match,,1.0,0.23,2.0,10.0,,2x-large,short,True
7844,2019-07-30 21:09:00,comprar protovit plus,Olinda,357x595,Safari,Windows Phone,Nokia Lumia 630,Search partners: Top,Broad match,1.0,1.0,0.3,3.0,171.0,1.0,x-small,short,False
7845,2019-07-31 07:53:00,para que serve metildopa qual o valor,Paulista,320x570,Chrome,Android,LG D337 L Prime,Google search: Top,Broad match,1.0,1.0,0.34,3.0,14.0,1.0,x-small,medium,False
7846,2019-07-31 09:12:00,farmacia pague menos olinda,Paulista,360x740,Chrome,Android,Samsung SM-J810M Galaxy J8,Google search: Top,Broad match,,,,2.0,9.0,,x-small,short,True
7847,2019-07-31 09:44:00,faacias e,Recife,320x570,Chrome,Android,Asus X014D Zenfone Go 4.5,Google search: Top,Broad match,1.0,1.0,0.33,1.0,288.2,1.0,x-small,very short,False
7848,2019-07-31 10:19:00,promoção de fralda descartável,Olinda,360x640,Chrome,Android,Motorola Moto G Play Moto G4 Play,Google search: Top,Phrase match,1.0,1.0,0.34,4.0,48.0,1.0,x-small,short,False
7849,2019-07-31 10:25:00,farmacia delivery,Recife,375x812,Safari,iOS,Apple iPhone,Google search: Top,Exact match,1.0,1.0,0.17,3.0,33.0,1.0,x-small,very short,True
7850,2019-07-31 10:44:00,o remédio azulzinho serve para quê,Recife,360x720,Chrome,Android,Motorola Moto G6 Play,Google search: Top,Broad match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,medium,False
7851,2019-07-31 10:48:00,farmacias conveniadas ache,Recife,320x570,Chrome,Android,Postivo S520 M Twist M,Google search: Top,Broad match,1.0,1.0,0.34,2.0,17.0,1.0,x-small,short,True
7852,2019-07-31 10:54:00,famacia pag menos com br,Olinda,320x534,Chrome,Android,Samsung SM-J105B Galaxy J1 Mini,Google search: Top,Broad match,1.0,1.0,0.34,3.0,15.0,1.0,x-small,short,False
7853,2019-07-31 11:17:00,aonde posso encontrar a pomada calminex h em olinda,Olinda,360x640,Chrome,Android,Samsung SM-G530BT Galaxy Grand Prime,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,long,False
7854,2019-07-31 11:59:00,qual o preço do remédio amoxicilina mais clavulanato de potássio,Olinda,360x640,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very long,False
7855,2019-07-31 12:01:00,farmácias pague menos olinda pe,Olinda,320x570,Chrome,Android,LG X230 K7 2017,Google search: Top,Broad match,,1.0,0.33,3.0,36.0,,x-small,short,True
7856,2019-07-31 12:12:00,artrodar generico,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Phrase match,1.0,1.0,0.34,1.0,288.2,1.0,x-small,very short,False
7857,2019-07-31 12:26:00,andriodermol fabricantes relação,Recife,360x640,Chrome,Android,Samsung SM-G930F Galaxy S7,Google search: Other,Broad match,1.0,1.0,0.15,1.0,288.2,1.0,x-small,short,False
7858,2019-07-31 12:51:00,onde comprar reconter mais barato,Recife,480x800,Android Browser,Android,Samsung GT-I8200L Galaxy S III Mini Value Edition,Google search: Top,Broad match,1.0,1.0,0.23,2.0,52.0,1.0,x-small,short,False
7859,2019-07-31 13:11:00,onde comprar cânfora,Recife,360x640,Chrome,Android,Samsung SM-G570M Galaxy J5 Prime,Google search: Top,Broad match,1.0,1.0,0.23,4.0,12.0,1.0,x-small,short,False
7860,2019-07-31 13:41:00,farmácia pague menos online,Recife,320x569,Chrome,Android,Samsung SM-G610M Galaxy J7 Prime,Google search: Top,Broad match,1.0,,0.46,9.0,170.0,,x-small,short,True
7861,2019-07-31 13:49:00,farmácia que faça teste com fio de cabelo,Olinda,360x640,Chrome,Android,Samsung SM-J320M Galaxy J3 Duos,Google search: Top,Broad match,1.0,1.0,0.23,2.0,11.0,1.0,x-small,medium,True
7862,2019-07-31 14:02:00,onde fica a farmácia paque menos 766,Olinda,360x756,Chrome,Android,Motorola Moto G7 Play,Google search: Top,Broad match,1.0,1.0,0.22,2.0,9.0,1.0,x-small,medium,True
